smiles
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1
CCCCC(CC)CC1=C(/C=C2\C(=O)C3=CC=CC=C3C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CC)CCCC)C2=C1C1=NSN=C1C1=C2N(CC(CC)CCCC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=CC=CC=C3C2=C(C#N)C#N)=C1CC(CC)CCCC
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C3C(=C(C)C=C4C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)C(=C43)C(C3=CC=C(C4=CC=C(C)S4)S3)=C2)C1=O
CCCCCCCCCCCC1=C(/C=C2\C(=O)C3=CC(Cl)=C(F)C=C3C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CC)CCCC)C2=C1C1=NSN=C1C1=C2N(CC(CC)CCCC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=CC(Cl)=C(F)C=C3C2=C(C#N)C#N)=C1CCCCCCCCCCC
CCCCCCCCCCCC1=C(/C=C2\C(=O)C3=CC(F)=C(F)C=C3C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CC)CCCC)C2=C1C1=NSN=C1C1=C2N(CC(CC)CCCC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=CC(Cl)=C(Cl)C=C3C2=C(C#N)C#N)=C1CCCCCCCCCCC
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1
CCCCCCCCC(CCCCCCCC)N1C(=O)C2=CC=C3C4=C2C(=CC=C4C2=C3C3=C(C4=CC=C5C(=O)N(C(CCCCCCCC)CCCCCCCC)C(=O)C6=C5C4=C3C=C6)C3=C2C2=CC=C4C(=O)N(C(CCCCCCCC)CCCCCCCC)C(=O)C5=CC=C3C2=C45)C1=O
CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=CC4=C(C=C21)C1=C(C=C(/C=C2\C(=O)C5=CC(Cl)=C(Cl)C=C5C2=C(C#N)C#N)S1)C4(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)(CCCCCCCC)C1=C3SC(/C=C2\C(=O)C3=CC(Cl)=C(Cl)C=C3C2=C(C#N)C#N)=C1
CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=CC4=C(C=C21)C1=C(C=C(/C=C2\C(=O)C5=CC=C(Cl)C=C5C2=C(C#N)C#N)S1)C4(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)(CCCCCCCC)C1=C3SC(/C=C2\C(=O)C3=CC(Cl)=CC=C3C2=C(C#N)C#N)=C1
CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=CC4=C(C=C21)C1=C(C=C(/C=C2\C(=O)C5=CC=CC=C5C2=C(C#N)C#N)S1)C4(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)(CCCCCCCC)C1=C3SC(/C=C2\C(=O)C3=CC=CC=C3C2=C(C#N)C#N)=C1
CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21
CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(/C=C3\C(=O)c5cc(F)c(F)cc5C3=C(C#N)C#N)sc2-4)cc1
CCCCC(CC)CC1=C(/C=C2\C(=O)C3=CC=CC=C3C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CC)CCCC)C2=C1C1=NSN=C1C1=C2N(CC(CC)CCCC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=CC=CC=C3C2=C(C#N)C#N)=C1CC(CC)CCCC
CCCCC(CC)CC1=C(C2=C(CC(CC)CCCC)C=C(C3=CC(CC(CC)CCCC)=C(C4=C(CC(CC)CCCC)C=C(/C=C5\C(=O)C6=CC(F)=C(F)C=C6C5=C(C#N)C#N)S4)S3)S2)SC(/C=C2\C(=O)C3=CC(F)=C(F)C=C3C2=C(C#N)C#N)=C1
CCCCC(CC)CN1N=C2C(=N1)C1=C(C3=C2C2=C(C4=C(C=C(/C=C5\C(=O)C6=CC(F)=C(F)C=C6C5=C(C#N)C#N)S4)S2)N3CC(CC)CCCC)N(CC(CC)CCCC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=CC(F)=C(F)C=C3C2=C(C#N)C#N)=C1
CCCCC(CC)COC1=CC=C(C2(C3=CC=C(OCC(CC)CCCC)C=C3)C3=C(SC(/C=C4\C(=O)C5=CC6=CC=CC=C6C=C5C4=C(C#N)C#N)=C3)C3=C2C2=CC4=CC=C5C6=C(C=C(/C=C7\C(=O)C8=CC9=CC=CC=C9C=C8C7=C(C#N)C#N)S6)C(C6=CC=C(OCC(CC)CCCC)C=C6)(C6=CC=C(OCC(CC)CCCC)C=C6)C5=C4C=C2C=C3)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(SC4=C3SC(/C=C3\C(=O)C5=CC=C(Cl)C=C5C3=C(C#N)C#N)=C4)C3=C2C2=C(S3)C3=C(S2)C2=C(C4=C(C=C(/C=C5\C(=O)C6=CC=C(Cl)C=C6C5=C(C#N)C#N)S4)S2)C3(C2=CC=C(CCCCCC)C=C2)C2=CC=C(CCCCCC)C=C2)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(SC4=C3SC(/C=C3\C(=O)C5=CC=CC=C5C3=C(C#N)C#N)=C4)C3=C2C2=C(S3)C3=C(S2)C2=C(C4=C(C=C(/C=C5\C(=O)C6=CC=CC=C6C5=C(C#N)C#N)S4)S2)C3(C2=CC=C(CCCCCC)C=C2)C2=CC=C(CCCCCC)C=C2)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=C(O)C=CC=C6C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C2\C(=O)C4=C(O)C=CC=C4C2=C(C#N)C#N)=C3)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=C(OC)C=CC=C6C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C2\C(=O)C4=C(OC)C=CC=C4C2=C(C#N)C#N)=C3)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=CC(OC)=CC=C6C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C2\C(=O)C4=CC(OC)=CC=C4C2=C(C#N)C#N)=C3)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=CC=C(OC)C=C6C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C2\C(=O)C4=CC=C(OC)C=C4C2=C(C#N)C#N)=C3)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=CC=CC(OC)=C6C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C2\C(=O)C4=CC=CC(OC)=C4C2=C(C#N)C#N)=C3)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=CC=CC=C6C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C2\C(=O)C4=C(O)C=CC=C4C2=C(C#N)C#N)=C3)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(/C=C2\C(=O)C5=CC=C(C)C=C5C2=C(C#N)C#N)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(/C=C3\C(=O)C4=CC=C(C)C=C4C3=C(C#N)C#N)=C2)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(/C=C2\C(=O)C5=CC=C(F)C=C5C2=C(C#N)C#N)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2N(C2=CC4=C(C=C(CCCCCC)S4)S2)C2=C3SC(/C=C3\C(=O)C4=CC=C(F)C=C4C3=C(C#N)C#N)=C2)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(/C=C2\C(=O)C5=CC=C(F)C=C5C2=C(C#N)C#N)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2N(C2=CC=C(CCCCCC)S2)C2=C3SC(/C=C3\C(=O)C4=CC=C(F)C=C4C3=C(C#N)C#N)=C2)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)OC3=C(SC(/C=C4\C(=O)C5=CC=CC=C5C4=C(C#N)C#N)=C3)C3=C2C=C2C(=C3)C(C3=CC=C(CCCCCC)C=C3)(C3=CC=C(CCCCCC)C=C3)OC3=C2SC(/C=C2\C(=O)C4=CC=CC=C4C2=C(C#N)C#N)=C3)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)OC3=C(SC(C4=CC5=C(C=C(/C=C6\C(=O)C7=CC=CC=C7C6=C(C#N)C#N)S5)S4)=C3)C3=C2C=C2C(=C3)C(C3=CC=C(CCCCCC)C=C3)(C3=CC=C(CCCCCC)C=C3)OC3=C2SC(C2=CC4=C(C=C(/C=C5\C(=O)C6=CC=CC=C6C5=C(C#N)C#N)S4)S2)=C3)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)OC3=C(SC(C4=CC=C(/C=C5\C(=O)C6=CC=CC=C6C5=C(C#N)C#N)S4)=C3)C3=C2C=C2C(=C3)C(C3=CC=C(CCCCCC)C=C3)(C3=CC=C(CCCCCC)C=C3)OC3=C2SC(C2=CC=C(/C=C4\C(=O)C5=CC=CC=C5C4=C(C#N)C#N)S2)=C3)C=C1
CCCCCCC1=CC=C(N2C3=C(SC(/C=C4\C(=O)C5=CC=C(F)C=C5C4=C(C#N)C#N)=C3)C3=C2C2=C(S3)C3=CC4=C(C=C3C2(C2=CC=C(CCCCCC)C=C2)C2=CC=C(CCCCCC)C=C2)C2=C(C=C(/C=C3\C(=O)C5=CC=C(F)C=C5C3=C(C#N)C#N)S2)C4(C2=CC=C(CCCCCC)C=C2)C2=CC=C(CCCCCC)C=C2)C=C1
CCCCCCCCC1(C2=CC=C(CCCCCC)C=C2)C2=CC3=C(C=C2C2=C1C=C(/C=C1\C(=O)C4=CC=C(C)C=C4C1=C(C#N)C#N)S2)C(CCCCCCCC)(C1=CC=C(CCCCCC)C=C1)C1=C3SC(/C=C2\C(=O)C3=CC=C(C)C=C3C2=C(C#N)C#N)=C1
CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=C1C=C(/C=C1\C(=O)C4=CC=C(C)C=C4C1=C(C#N)C#N)S2)C(CCCCCCCC)(CCCCCCCC)C1=C3SC(/C=C2\C(=O)C3=CC=C(C)C=C3C2=C(C#N)C#N)=C1
CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=CC4=C(C=C21)C1=C(C=C(/C=C2\C(=O)C5=CC(C)=CC=C5C2=C(C#N)C#N)S1)C4(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)(CCCCCCCC)C1=C3SC(/C=C2\C(=O)C3=CC(C)=CC=C3C2=C(C#N)C#N)=C1
CCCCCCCCC1=C(/C=C2\C(=O)C3=CC(Cl)=C(Cl)C=C3C2=C(C#N)C#N)SC2=C1SC1=C2N(CC)C2=C1C1=NN(CC)N=C1C1=C2N(CC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=CC(Cl)=C(Cl)C=C3C2=C(C#N)C#N)=C1CCCCCCCC
CCCCCCCCC1=C(/C=C2\C(=O)C3=CC(Cl)=C(Cl)C=C3C2=C(C#N)C#N)SC2=C1SC1=C2N(CC)C2=C1C1=NN(CC)N=C1C1=C2N(CC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=CC4=C(C=C3C2=C(C#N)C#N)C2C3C=CC(C3)C42)=C1CCCCCCCC
CCCCCCCCC1=C(/C=C2\C(=O)C3=CC(Cl)=C(Cl)C=C3C2=C(C#N)C#N)SC2=C1SC1=C2N(CC)C2=C1C1=NSN=C1C1=C2N(CC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=CC4=C(C=C3C2=C(C#N)C#N)C2C3C=CC(C3)C42)=C1CCCCCCCC
CCCCCCCCC1=C2C3=C(SC2=C(CCCCCCCC)C2=C1SC1=C2C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C1SC(/C=C1\C(=O)C4=CC5=CC=CC=C5C=C4C1=C(C#N)C#N)=C2)C1=C(C=C(/C=C2\C(=O)C4=CC5=CC=CC=C5C=C4C2=C(C#N)C#N)S1)C3(C1=CC=C(CCCCCC)C=C1)C1=CC=C(CCCCCC)C=C1
CCCCCCCCN1C2=C(SC(/C=C3\C(=O)C4=CC(F)=C(F)C=C4C3=C(C#N)C#N)=C2)C2=C1C1=C(S2)C2=C(C=C3C(=C2)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C3SC3=C2N(CCCCCCCC)C2=C3SC(/C=C3\C(=O)C4=CC(F)=C(F)C=C4C3=C(C#N)C#N)=C2)C1(C1=CC=C(CCCCCC)C=C1)C1=CC=C(CCCCCC)C=C1
CCCCCCCCN1C2=C(SC(/C=C3\C(=O)C4=CC(F)=C(F)C=C4C3=C(C#N)C#N)=C2)C2=C1C1=C(S2)C2=C(C=C3C(=C2)C(C2=CC=C(OCCCCCC)C=C2)(C2=CC=C(OCCCCCC)C=C2)C2=C3SC3=C2N(CCCCCCCC)C2=C3SC(/C=C3\C(=O)C4=CC(F)=C(F)C=C4C3=C(C#N)C#N)=C2)C1(C1=CC=C(OCCCCCC)C=C1)C1=CC=C(OCCCCCC)C=C1
CCCCCCCCN1C2=C(SC(/C=C3\C(=O)C4=CC(F)=C(F)C=C4C3=C(C#N)C#N)=C2)C2=C1C1=C(S2)C2=C(C=C3C(=C2)C(C2=CC=CC(OCCCCCC)=C2)(C2=CC(OCCCCCC)=CC=C2)C2=C3SC3=C2N(CCCCCCCC)C2=C3SC(/C=C3\C(=O)C4=CC(F)=C(F)C=C4C3=C(C#N)C#N)=C2)C1(C1=CC=CC(OCCCCCC)=C1)C1=CC=CC(OCCCCCC)=C1
CCCCCCCCN1C2=C(SC(/C=C3\C(=O)C4=CC=CC=C4C3=C(C#N)C#N)=C2)C2=C1C1=C(S2)C2=C(C=C3C(=C2)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C3SC3=C2N(CCCCCCCC)C2=C3SC(/C=C3\C(=O)C4=CC=CC=C4C3=C(C#N)C#N)=C2)C1(C1=CC=C(CCCCCC)C=C1)C1=CC=C(CCCCCC)C=C1
CCCCC(CC)COC1=CC=C(C2(C3=CC=C(OCC(CC)CCCC)C=C3)C3=C(SC(/C=C4\C(=O)C5=CC(Cl)=C(Cl)C=C5C4=C(C#N)C#N)=C3)C3=C2C2=CC4=CC=C5C6=C(C=C(/C=C7\C(=O)C8=CC(Cl)=C(Cl)C=C8C7=C(C#N)C#N)S6)C(C6=CC=C(OCC(CC)CCCC)C=C6)(C6=CC=C(OCC(CC)CCCC)C=C6)C5=C4C=C2C=C3)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=C(C=C(C)S6)C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C2\C(=O)C4=C(C=C(C)S4)C2=C(C#N)C#N)=C3)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=C(C=C(Cl)S6)C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C2\C(=O)C4=C(C=C(Cl)S4)C2=C(C#N)C#N)=C3)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=C(Cl)SC=C6C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C2\C(=O)C4=C(Cl)SC=C4C2=C(C#N)C#N)=C3)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=C(O)C=CC=C6C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C2\C(=O)C4=C(O)C=CC=C4C2=C(C#N)C#N)=C3)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=CC(Cl)=C(Cl)C=C6C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C2\C(=O)C4=CC(Cl)=C(Cl)C=C4C2=C(C#N)C#N)=C3)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=CC(F)=C(F)C=C6C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C2\C(=O)C4=C(C=C(C)S4)C2=C(C#N)C#N)=C3)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=CC(F)=C(F)C=C6C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C2\C(=O)C4=C(C=C(Cl)S4)C2=C(C#N)C#N)=C3)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(/C=C2\C(=O)C5=CC6=CC=CC=C6C=C5C2=C(C#N)C#N)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(/C=C3\C(=O)C4=CC5=CC=CC=C5C=C4C3=C(C#N)C#N)=C2)C=C1
CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(/C=C2\C(=O)C5=CC=CC=C5C2=C(C#N)C#N)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(/C=C3\C(=O)C4=CC=CC=C4C3=C(C#N)C#N)=C2)C=C1
CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=CC4=C(C=C21)C1=C(C=C(/C=C2\C(=O)C5=CC(C)=CC=C5C2=C(C#N)C#N)S1)C4(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)(CCCCCCCC)C1=C3SC(/C=C2\C(=O)C3=CC(C)=CC=C3C2=C(C#N)C#N)=C1
CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=CC4=C(C=C21)C1=C(C=C(/C=C2\C(=O)C5=CC(F)=C(F)C=C5C2=C(C#N)C#N)S1)C4(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)(CCCCCCCC)C1=CC2=C(C=C31)C(CCCCCCCC)(CCCCCCCC)C1=C2SC(/C=C2\C(=O)C3=CC(F)=C(F)C=C3C2=C(C#N)C#N)=C1
CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=CC4=C(C=C21)C1=C(C=C(/C=C2\C(=O)C5=CC=CC=C5C2=C(C#N)C#N)S1)C4(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)(CCCCCCCC)C1=CC2=C(C=C31)C(CCCCCCCC)(CCCCCCCC)C1=C2SC(/C=C2\C(=O)C3=CC=CC=C3C2=C(C#N)C#N)=C1
CCCCCCCCC1=C2SC3=C(C2=C(CCCCCCCC)C2=C1C1=C(S2)C2=C(C=C(/C=C4\C(=O)C5=CC6=CC=CC=C6C=C5C4=C(C#N)C#N)S2)C1(C1=CC=C(CCCCCC)C=C1)C1=CC=C(CCCCCC)C=C1)C(C1=CC=C(CCCCCC)C=C1)(C1=CC=C(CCCCCC)C=C1)C1=C3SC(/C=C2\C(=O)C3=CC4=CC=CC=C4C=C3C2=C(C#N)C#N)=C1
CCCCCCCCCC1=C(/C=C2\C(=O)C3=CC(F)=C(F)C=C3C2=C(C#N)C#N)SC2=C1SC1=C2SC2=C1N(CC(CCCC)CCCCCC)C1=C2C2=NSN=C2C2=C1N(CC(CCCC)CCCCCC)C1=C2SC(/C=C2\C(=O)C3=CC(F)=C(F)C=C3C2=C(C#N)C#N)=C1CCCCCCCC
